,email,product,rating,salary,Age,user_id,Status
8227,cust32413@gmail.com,Derivada Account,3.5,29357,54,32413,ACTIVE
8228,cust32416@gmail.com,Payroll,5.0,110910,58,32416,ACTIVE
8229,cust32417@gmail.com,Derivada Account,3.0,96640,31,32417,ACTIVE
8230,cust32420@gmail.com,Mortgage,4.0,39335,51,32420,ACTIVE
8231,cust32421@gmail.com,Saving Account,4.0,63876,31,32421,ACTIVE
8232,cust32422@gmail.com,Pensions,5.0,103655,66,32422,ACTIVE
8233,cust32424@gmail.com,Guarantees,3.5,42954,31,32424,ACTIVE
8234,cust32427@gmail.com,particular Plus Account,1.0,140579,30,32427,CHURN
8235,cust32429@gmail.com,e-account,4.5,109997,30,32429,ACTIVE
8236,cust32431@gmail.com,Funds,4.0,15448,33,32431,ACTIVE
8237,cust32433@gmail.com,Payroll Account,4.5,25511,59,32433,ACTIVE
8238,cust32434@gmail.com,Saving Account,3.5,65292,24,32434,ACTIVE
8239,cust32436@gmail.com,Home Account,5.0,27195,18,32436,ACTIVE
8240,cust32438@gmail.com,Home Account,4.5,145219,27,32438,ACTIVE
8241,cust32440@gmail.com,Payroll Account,3.0,102096,38,32440,ACTIVE
8242,cust32441@gmail.com,Taxes,3.0,120115,36,32441,ACTIVE
8243,cust32442@gmail.com,Direct Debit,2.5,112563,45,32442,ACTIVE
8244,cust32443@gmail.com,Long-term deposits,4.5,132767,55,32443,ACTIVE
8245,cust32444@gmail.com,Credit Card,3.5,82326,49,32444,ACTIVE
8246,cust32445@gmail.com,Funds,5.0,15907,28,32445,ACTIVE
8247,cust32446@gmail.com,Current Accounts,4.0,90798,56,32446,ACTIVE
8248,cust32447@gmail.com,Payroll Account,5.0,68409,29,32447,ACTIVE
8249,cust32448@gmail.com,Saving Account,5.0,110937,30,32448,ACTIVE
8250,cust32449@gmail.com,Payroll,3.5,59347,49,32449,ACTIVE
8251,cust32451@gmail.com,Payroll,4.0,103996,45,32451,ACTIVE
8252,cust32456@gmail.com,Medium-term deposits,4.0,68988,50,32456,ACTIVE
8253,cust32457@gmail.com,Payroll Account,3.5,74641,43,32457,ACTIVE
8254,cust32458@gmail.com,particular Account,4.0,121811,38,32458,ACTIVE
8255,cust32459@gmail.com,Short-term deposits,4.0,53980,29,32459,ACTIVE
8256,cust32461@gmail.com,Saving Account,3.0,105018,36,32461,ACTIVE
8257,cust32464@gmail.com,e-account,3.0,82164,18,32464,ACTIVE
8258,cust32467@gmail.com,Loans,4.0,24390,19,32467,ACTIVE
8259,cust32470@gmail.com,Direct Debit,5.0,64978,54,32470,ACTIVE
8260,cust32472@gmail.com,Loans,3.0,27362,55,32472,ACTIVE
8261,cust32473@gmail.com,Payroll,4.0,66212,56,32473,ACTIVE
8262,cust32476@gmail.com,Mas particular Account,5.0,85049,27,32476,ACTIVE
8263,cust32477@gmail.com,Loans,3.5,60520,28,32477,ACTIVE
8264,cust32480@gmail.com,Short-term deposits,4.0,50126,29,32480,ACTIVE
8265,cust32485@gmail.com,Current Accounts,3.0,69758,40,32485,ACTIVE
8266,cust32486@gmail.com,Current Accounts,4.0,132514,56,32486,ACTIVE
8267,cust32487@gmail.com,Pensions,4.0,10639,70,32487,ACTIVE
8268,cust32488@gmail.com,particular Account,3.0,118471,24,32488,ACTIVE
8269,cust32490@gmail.com,Junior Account,2.0,95413,23,32490,ACTIVE
8270,cust32491@gmail.com,Current Accounts,3.0,121721,59,32491,ACTIVE
8271,cust32493@gmail.com,particular Plus Account,2.5,105148,56,32493,ACTIVE
8272,cust32494@gmail.com,Current Accounts,4.0,89040,35,32494,ACTIVE
8273,cust32496@gmail.com,Derivada Account,4.5,120456,43,32496,ACTIVE
8274,cust32497@gmail.com,Current Accounts,4.5,79690,31,32497,ACTIVE
8275,cust32498@gmail.com,Short-term deposits,4.0,30617,20,32498,ACTIVE
8276,cust32499@gmail.com,Mas particular Account,5.0,99784,23,32499,ACTIVE
8277,cust32500@gmail.com,Medium-term deposits,4.0,130499,34,32500,ACTIVE
8278,cust32505@gmail.com,Medium-term deposits,4.5,38038,51,32505,ACTIVE
8279,cust32507@gmail.com,particular Plus Account,3.0,48097,53,32507,ACTIVE
8280,cust32508@gmail.com,e-account,2.5,134126,37,32508,ACTIVE
8281,cust32509@gmail.com,Derivada Account,4.0,37979,54,32509,ACTIVE
8282,cust32515@gmail.com,Guarantees,4.0,42688,39,32515,ACTIVE
8283,cust32517@gmail.com,Taxes,3.5,69915,25,32517,ACTIVE
8284,cust32518@gmail.com,Pensions,4.0,146005,64,32518,ACTIVE
8285,cust32519@gmail.com,Payroll,4.0,30692,18,32519,ACTIVE
8286,cust32526@gmail.com,Current Accounts,4.0,37083,39,32526,ACTIVE
8287,cust32527@gmail.com,e-account,4.0,143037,19,32527,ACTIVE
8288,cust32532@gmail.com,Loans,2.0,86891,45,32532,ACTIVE
8289,cust32533@gmail.com,Securities,4.0,132977,36,32533,ACTIVE
8290,cust32534@gmail.com,Funds,4.0,83600,42,32534,ACTIVE
8291,cust32535@gmail.com,Funds,5.0,130641,37,32535,ACTIVE
8292,cust32537@gmail.com,Taxes,2.0,12406,57,32537,ACTIVE
8293,cust32542@gmail.com,Saving Account,3.5,125460,41,32542,ACTIVE
8294,cust32548@gmail.com,Loans,4.0,75640,32,32548,ACTIVE
8295,cust32549@gmail.com,Securities,3.0,66134,41,32549,ACTIVE
8296,cust32552@gmail.com,Pensions,4.0,49717,76,32552,ACTIVE
8297,cust32553@gmail.com,Home Account,3.0,13489,37,32553,ACTIVE
8298,cust32554@gmail.com,Junior Account,5.0,74575,24,32554,ACTIVE
8299,cust32555@gmail.com,Medium-term deposits,4.0,29588,53,32555,ACTIVE
8300,cust32558@gmail.com,e-account,3.0,33046,49,32558,ACTIVE
8301,cust32560@gmail.com,Current Accounts,3.0,101453,21,32560,ACTIVE
8302,cust32563@gmail.com,Junior Account,4.5,47300,45,32563,ACTIVE
8303,cust32568@gmail.com,particular Plus Account,2.5,100894,42,32568,ACTIVE
8304,cust32569@gmail.com,Derivada Account,3.5,55058,27,32569,ACTIVE
8305,cust32574@gmail.com,Short-term deposits,5.0,40954,29,32574,ACTIVE
8306,cust32576@gmail.com,Long-term deposits,4.0,46503,36,32576,ACTIVE
8307,cust32578@gmail.com,Taxes,4.0,51972,19,32578,ACTIVE
8308,cust32579@gmail.com,Securities,3.0,99650,40,32579,ACTIVE
8309,cust32580@gmail.com,Pensions,5.0,132269,69,32580,ACTIVE
8310,cust32582@gmail.com,Payroll,5.0,26200,59,32582,ACTIVE
8311,cust32583@gmail.com,particular Plus Account,5.0,93526,31,32583,ACTIVE
8312,cust32587@gmail.com,particular Account,3.5,118531,40,32587,ACTIVE
8313,cust32591@gmail.com,Payroll,3.0,101341,24,32591,ACTIVE
8314,cust32593@gmail.com,particular Account,4.0,104548,28,32593,ACTIVE
8315,cust32594@gmail.com,Pensions,3.0,30629,63,32594,ACTIVE
8316,cust32600@gmail.com,Mortgage,3.5,133243,18,32600,ACTIVE
8317,cust32605@gmail.com,Mas particular Account,5.0,10655,50,32605,ACTIVE
8318,cust32607@gmail.com,Credit Card,5.0,59878,39,32607,ACTIVE
8319,cust32608@gmail.com,Funds,3.0,80942,57,32608,ACTIVE
8320,cust32611@gmail.com,Payroll Account,4.5,26554,56,32611,ACTIVE
8321,cust32613@gmail.com,Payroll,3.5,124147,44,32613,ACTIVE
8322,cust32615@gmail.com,Short-term deposits,5.0,72774,45,32615,ACTIVE
8323,cust32616@gmail.com,Pensions,4.5,145700,71,32616,ACTIVE
8324,cust32617@gmail.com,Pensions,4.0,84910,61,32617,ACTIVE
8325,cust32619@gmail.com,Home Account,5.0,43350,48,32619,ACTIVE
8326,cust32621@gmail.com,Derivada Account,4.0,13207,59,32621,ACTIVE
8327,cust32623@gmail.com,Saving Account,5.0,130674,57,32623,ACTIVE
8328,cust32627@gmail.com,Mortgage,4.0,117555,39,32627,ACTIVE
8329,cust32628@gmail.com,Derivada Account,3.0,131096,25,32628,ACTIVE
8330,cust32632@gmail.com,Derivada Account,4.0,122638,54,32632,ACTIVE
8331,cust32636@gmail.com,e-account,5.0,146773,25,32636,ACTIVE
8332,cust32637@gmail.com,Guarantees,4.0,30974,47,32637,ACTIVE
8333,cust32638@gmail.com,Loans,4.5,79640,54,32638,ACTIVE
8334,cust32639@gmail.com,Loans,5.0,142706,48,32639,ACTIVE
8335,cust32643@gmail.com,Pensions,2.5,117550,75,32643,ACTIVE
8336,cust32644@gmail.com,Pensions,2.0,120080,60,32644,ACTIVE
8337,cust32645@gmail.com,Direct Debit,2.5,104797,23,32645,ACTIVE
8338,cust32646@gmail.com,Loans,5.0,38732,23,32646,ACTIVE
8339,cust32647@gmail.com,Pensions,4.5,114933,60,32647,ACTIVE
8340,cust32650@gmail.com,Securities,3.0,138493,30,32650,ACTIVE
8341,cust32652@gmail.com,Payroll Account,2.0,87540,40,32652,ACTIVE
8342,cust32653@gmail.com,Short-term deposits,5.0,115423,26,32653,ACTIVE
8343,cust32654@gmail.com,Funds,3.0,100471,40,32654,ACTIVE
8344,cust32656@gmail.com,particular Account,4.5,77398,20,32656,ACTIVE
8345,cust32657@gmail.com,Mortgage,4.5,106015,28,32657,ACTIVE
8346,cust32658@gmail.com,Short-term deposits,3.0,123357,32,32658,ACTIVE
8347,cust32659@gmail.com,e-account,3.5,67077,21,32659,ACTIVE
8348,cust32660@gmail.com,Loans,3.5,70776,43,32660,ACTIVE
8349,cust32661@gmail.com,Securities,4.0,143368,22,32661,ACTIVE
8350,cust32666@gmail.com,e-account,3.0,85987,50,32666,ACTIVE
8351,cust32667@gmail.com,Payroll,5.0,12181,37,32667,ACTIVE
8352,cust32668@gmail.com,Credit Card,5.0,129488,21,32668,ACTIVE
8353,cust32671@gmail.com,Funds,3.0,57739,27,32671,ACTIVE
8354,cust32674@gmail.com,Current Accounts,4.0,56966,37,32674,ACTIVE
8355,cust32677@gmail.com,Securities,3.0,10041,23,32677,ACTIVE
8356,cust32679@gmail.com,Long-term deposits,3.0,72094,32,32679,ACTIVE
8357,cust32681@gmail.com,Mortgage,3.5,114266,54,32681,ACTIVE
8358,cust32682@gmail.com,Credit Card,5.0,130025,50,32682,ACTIVE
8359,cust32683@gmail.com,Securities,3.0,34808,33,32683,ACTIVE
8360,cust32684@gmail.com,particular Account,4.0,50427,18,32684,ACTIVE
8361,cust32685@gmail.com,Current Accounts,0.5,16093,33,32685,CHURN
8362,cust32687@gmail.com,Guarantees,3.0,142951,53,32687,ACTIVE
8363,cust32689@gmail.com,Mortgage,5.0,82161,28,32689,ACTIVE
8364,cust32692@gmail.com,Securities,4.0,45481,45,32692,ACTIVE
8365,cust32694@gmail.com,Junior Account,2.0,48677,49,32694,ACTIVE
8366,cust32697@gmail.com,particular Account,4.0,46133,20,32697,ACTIVE
8367,cust32699@gmail.com,Guarantees,4.5,48191,26,32699,ACTIVE
8368,cust32700@gmail.com,Direct Debit,4.5,148428,57,32700,ACTIVE
8369,cust32701@gmail.com,Taxes,5.0,109143,18,32701,ACTIVE
8370,cust32705@gmail.com,Pensions,5.0,115564,66,32705,ACTIVE
8371,cust32713@gmail.com,Medium-term deposits,3.5,18294,40,32713,ACTIVE
8372,cust32714@gmail.com,Pensions,5.0,143938,66,32714,ACTIVE
8373,cust32715@gmail.com,Credit Card,4.0,134692,57,32715,ACTIVE
8374,cust32722@gmail.com,Long-term deposits,4.0,50090,55,32722,ACTIVE
8375,cust32729@gmail.com,Loans,3.0,84896,28,32729,ACTIVE
8376,cust32739@gmail.com,Mortgage,4.5,75011,18,32739,ACTIVE
8377,cust32740@gmail.com,Derivada Account,3.0,23606,40,32740,ACTIVE
8378,cust32746@gmail.com,particular Account,4.0,107789,27,32746,ACTIVE
8379,cust32747@gmail.com,particular Account,3.0,52415,45,32747,ACTIVE
8380,cust32752@gmail.com,Direct Debit,3.5,56623,19,32752,ACTIVE
8381,cust32753@gmail.com,Funds,3.0,99252,25,32753,ACTIVE
8382,cust32754@gmail.com,Mortgage,5.0,145075,55,32754,ACTIVE
8383,cust32755@gmail.com,Loans,5.0,71493,25,32755,ACTIVE
8384,cust32762@gmail.com,Short-term deposits,3.5,98656,28,32762,ACTIVE
8385,cust32764@gmail.com,Medium-term deposits,4.0,148379,24,32764,ACTIVE
8386,cust32765@gmail.com,Taxes,4.5,63830,56,32765,ACTIVE
8387,cust32767@gmail.com,particular Plus Account,5.0,117553,57,32767,ACTIVE
8388,cust32771@gmail.com,Short-term deposits,4.0,96879,52,32771,ACTIVE
8389,cust32772@gmail.com,Loans,5.0,70856,32,32772,ACTIVE
8390,cust32773@gmail.com,Mas particular Account,4.0,139304,33,32773,ACTIVE
8391,cust32774@gmail.com,Saving Account,3.0,134032,46,32774,ACTIVE
8392,cust32776@gmail.com,Securities,5.0,30440,57,32776,ACTIVE
8393,cust32777@gmail.com,Loans,4.5,81344,53,32777,ACTIVE
8394,cust32784@gmail.com,Mortgage,4.0,110088,56,32784,ACTIVE
8395,cust32785@gmail.com,Pensions,3.5,69822,68,32785,ACTIVE
8396,cust32786@gmail.com,Short-term deposits,5.0,93870,50,32786,ACTIVE
8397,cust32791@gmail.com,Direct Debit,4.5,41065,45,32791,ACTIVE
8398,cust32795@gmail.com,Mas particular Account,4.0,79974,41,32795,ACTIVE
8399,cust32796@gmail.com,Current Accounts,3.5,96997,45,32796,ACTIVE
8400,cust32797@gmail.com,Taxes,3.0,84786,39,32797,ACTIVE
8401,cust32800@gmail.com,Taxes,4.0,91365,29,32800,ACTIVE
8402,cust32802@gmail.com,Short-term deposits,5.0,33837,39,32802,ACTIVE
8403,cust32804@gmail.com,Derivada Account,1.0,78603,27,32804,CHURN
8404,cust32808@gmail.com,Medium-term deposits,3.5,141881,59,32808,ACTIVE
8405,cust32809@gmail.com,Saving Account,5.0,17133,45,32809,ACTIVE
8406,cust32812@gmail.com,Junior Account,4.5,131071,45,32812,ACTIVE
8407,cust32813@gmail.com,Current Accounts,3.5,130965,49,32813,ACTIVE
8408,cust32816@gmail.com,Saving Account,2.0,129941,45,32816,ACTIVE
8409,cust32817@gmail.com,Credit Card,4.0,57738,37,32817,ACTIVE
8410,cust32818@gmail.com,Current Accounts,5.0,126796,56,32818,ACTIVE
8411,cust32819@gmail.com,Taxes,3.5,69945,46,32819,ACTIVE
8412,cust32821@gmail.com,Credit Card,4.0,78664,22,32821,ACTIVE
8413,cust32822@gmail.com,Long-term deposits,5.0,125146,39,32822,ACTIVE
8414,cust32829@gmail.com,particular Account,5.0,16509,43,32829,ACTIVE
8415,cust32830@gmail.com,Mortgage,3.5,83986,51,32830,ACTIVE
8416,cust32831@gmail.com,Credit Card,5.0,22466,23,32831,ACTIVE
8417,cust32832@gmail.com,Securities,4.0,56479,35,32832,ACTIVE
8418,cust32833@gmail.com,Current Accounts,3.0,94910,30,32833,ACTIVE
8419,cust32834@gmail.com,particular Account,3.5,52388,35,32834,ACTIVE
8420,cust32838@gmail.com,Pensions,4.0,55683,77,32838,ACTIVE
8421,cust32840@gmail.com,Payroll,4.5,29094,38,32840,ACTIVE
8422,cust32841@gmail.com,particular Plus Account,2.5,133329,27,32841,ACTIVE
8423,cust32843@gmail.com,Mas particular Account,3.5,36328,43,32843,ACTIVE
8424,cust32847@gmail.com,Guarantees,4.0,105008,24,32847,ACTIVE
8425,cust32848@gmail.com,Payroll Account,5.0,113115,35,32848,ACTIVE
8426,cust32849@gmail.com,Direct Debit,4.5,29327,21,32849,ACTIVE
8427,cust32851@gmail.com,Pensions,3.5,38016,73,32851,ACTIVE
8428,cust32852@gmail.com,Home Account,3.0,31189,35,32852,ACTIVE
8429,cust32856@gmail.com,Long-term deposits,5.0,101809,18,32856,ACTIVE
8430,cust32857@gmail.com,Credit Card,3.5,24836,39,32857,ACTIVE
8431,cust32858@gmail.com,Taxes,5.0,37921,34,32858,ACTIVE
8432,cust32859@gmail.com,Direct Debit,2.0,32110,21,32859,ACTIVE
8433,cust32860@gmail.com,Securities,4.0,119564,48,32860,ACTIVE
8434,cust32861@gmail.com,e-account,4.0,118110,56,32861,ACTIVE
8435,cust32863@gmail.com,Payroll Account,4.0,23415,56,32863,ACTIVE
8436,cust32865@gmail.com,Mas particular Account,4.0,149890,19,32865,ACTIVE
8437,cust32866@gmail.com,Pensions,3.5,135630,71,32866,ACTIVE
8438,cust32867@gmail.com,Junior Account,4.0,76827,53,32867,ACTIVE
8439,cust32868@gmail.com,Credit Card,4.5,137707,23,32868,ACTIVE
8440,cust32869@gmail.com,Saving Account,3.5,146944,36,32869,ACTIVE
8441,cust32870@gmail.com,Pensions,3.0,88260,64,32870,ACTIVE
8442,cust32874@gmail.com,Home Account,3.0,96823,52,32874,ACTIVE
8443,cust32875@gmail.com,Current Accounts,4.0,59229,22,32875,ACTIVE
8444,cust32876@gmail.com,Mortgage,5.0,144397,36,32876,ACTIVE
8445,cust32877@gmail.com,Guarantees,2.0,96799,34,32877,ACTIVE
8446,cust32878@gmail.com,Pensions,3.0,88553,60,32878,ACTIVE
8447,cust32882@gmail.com,Saving Account,5.0,14264,35,32882,ACTIVE
8448,cust32884@gmail.com,Guarantees,4.0,117914,43,32884,ACTIVE
8449,cust32885@gmail.com,Short-term deposits,4.0,29973,33,32885,ACTIVE
8450,cust32886@gmail.com,Long-term deposits,3.5,134131,43,32886,ACTIVE
8451,cust32887@gmail.com,Current Accounts,4.0,118173,37,32887,ACTIVE
8452,cust32888@gmail.com,Funds,3.5,100267,53,32888,ACTIVE
8453,cust32889@gmail.com,Home Account,3.0,146684,33,32889,ACTIVE
8454,cust32890@gmail.com,Securities,4.0,54815,51,32890,ACTIVE
8455,cust32892@gmail.com,Home Account,4.0,31483,38,32892,ACTIVE
8456,cust32894@gmail.com,Funds,4.0,72595,46,32894,ACTIVE
8457,cust32898@gmail.com,particular Account,2.0,113770,37,32898,ACTIVE
8458,cust32900@gmail.com,Home Account,4.0,33137,31,32900,ACTIVE
8459,cust32901@gmail.com,Short-term deposits,4.5,30172,48,32901,ACTIVE
8460,cust32904@gmail.com,e-account,5.0,119200,27,32904,ACTIVE
8461,cust32907@gmail.com,Home Account,3.0,61539,45,32907,ACTIVE
8462,cust32913@gmail.com,Securities,5.0,36479,26,32913,ACTIVE
8463,cust32914@gmail.com,Short-term deposits,2.5,13715,55,32914,ACTIVE
8464,cust32915@gmail.com,Pensions,1.0,136552,68,32915,CHURN
8465,cust32917@gmail.com,Current Accounts,5.0,104384,31,32917,ACTIVE
8466,cust32919@gmail.com,Mortgage,0.5,28172,23,32919,CHURN
8467,cust32922@gmail.com,Saving Account,4.5,98146,56,32922,ACTIVE
8468,cust32926@gmail.com,Funds,4.0,77618,48,32926,ACTIVE
8469,cust32928@gmail.com,particular Plus Account,3.0,68187,41,32928,ACTIVE
8470,cust32931@gmail.com,Saving Account,3.5,108073,18,32931,ACTIVE
8471,cust32933@gmail.com,Mortgage,5.0,75111,44,32933,ACTIVE
8472,cust32935@gmail.com,Pensions,3.5,46515,66,32935,ACTIVE
8473,cust32937@gmail.com,Loans,4.0,118655,32,32937,ACTIVE
8474,cust32938@gmail.com,Guarantees,3.5,55748,39,32938,ACTIVE
8475,cust32941@gmail.com,Direct Debit,4.0,22646,41,32941,ACTIVE
8476,cust32942@gmail.com,Pensions,3.0,50503,64,32942,ACTIVE
8477,cust32943@gmail.com,particular Account,3.5,111179,49,32943,ACTIVE
8478,cust32944@gmail.com,Saving Account,4.0,41070,27,32944,ACTIVE
8479,cust32945@gmail.com,Medium-term deposits,2.0,86447,34,32945,ACTIVE
8480,cust32946@gmail.com,Loans,4.0,128180,21,32946,ACTIVE
8481,cust32948@gmail.com,Current Accounts,2.0,93153,56,32948,ACTIVE
8482,cust32952@gmail.com,Current Accounts,5.0,98545,30,32952,ACTIVE
8483,cust32955@gmail.com,Junior Account,3.0,79926,48,32955,ACTIVE
8484,cust32959@gmail.com,Long-term deposits,3.0,88451,40,32959,ACTIVE
8485,cust32960@gmail.com,Mas particular Account,3.0,120223,50,32960,ACTIVE
8486,cust32962@gmail.com,Funds,4.5,89012,31,32962,ACTIVE
8487,cust32966@gmail.com,Direct Debit,4.5,101266,44,32966,ACTIVE
8488,cust32968@gmail.com,Pensions,4.5,11506,71,32968,ACTIVE
8489,cust32969@gmail.com,Credit Card,4.0,122990,37,32969,ACTIVE
8490,cust32970@gmail.com,e-account,5.0,23793,34,32970,ACTIVE
8491,cust32971@gmail.com,particular Account,3.5,73646,19,32971,ACTIVE
8492,cust32975@gmail.com,Pensions,4.0,21112,74,32975,ACTIVE
8493,cust32977@gmail.com,Medium-term deposits,4.5,142979,37,32977,ACTIVE
8494,cust32979@gmail.com,Taxes,4.0,131460,30,32979,ACTIVE
8495,cust32980@gmail.com,Guarantees,3.5,64100,46,32980,ACTIVE
8496,cust32982@gmail.com,Taxes,5.0,39717,41,32982,ACTIVE
8497,cust32983@gmail.com,Derivada Account,4.5,58235,39,32983,ACTIVE
8498,cust32984@gmail.com,Payroll,2.0,25670,25,32984,ACTIVE
8499,cust32986@gmail.com,particular Account,3.0,64866,22,32986,ACTIVE
8500,cust32989@gmail.com,Pensions,4.0,17884,67,32989,ACTIVE
8501,cust32995@gmail.com,Medium-term deposits,4.0,45608,18,32995,ACTIVE
8502,cust32996@gmail.com,Current Accounts,3.5,15781,42,32996,ACTIVE
8503,cust33003@gmail.com,Payroll,2.5,91235,49,33003,ACTIVE
8504,cust33008@gmail.com,Short-term deposits,4.0,62726,50,33008,ACTIVE
8505,cust33011@gmail.com,Credit Card,4.0,101202,21,33011,ACTIVE
8506,cust33013@gmail.com,Derivada Account,2.0,89598,37,33013,ACTIVE
8507,cust33014@gmail.com,Pensions,5.0,27846,65,33014,ACTIVE
8508,cust33016@gmail.com,e-account,3.0,45658,27,33016,ACTIVE
8509,cust33017@gmail.com,Mortgage,3.0,43690,35,33017,ACTIVE
8510,cust33020@gmail.com,Home Account,4.0,15351,56,33020,ACTIVE
8511,cust33023@gmail.com,Short-term deposits,1.5,25557,57,33023,CHURN
8512,cust33024@gmail.com,Home Account,4.0,19418,54,33024,ACTIVE
8513,cust33025@gmail.com,Current Accounts,5.0,76456,57,33025,ACTIVE
8514,cust33026@gmail.com,Pensions,3.5,83777,66,33026,ACTIVE
8515,cust33028@gmail.com,Medium-term deposits,3.0,142100,46,33028,ACTIVE
8516,cust33031@gmail.com,Current Accounts,4.5,127617,34,33031,ACTIVE
8517,cust33035@gmail.com,particular Account,3.5,107719,50,33035,ACTIVE
8518,cust33040@gmail.com,Loans,2.5,58267,34,33040,ACTIVE
8519,cust33041@gmail.com,Pensions,4.5,147973,79,33041,ACTIVE
8520,cust33042@gmail.com,particular Plus Account,3.5,56478,57,33042,ACTIVE
8521,cust33043@gmail.com,particular Account,4.5,122534,44,33043,ACTIVE
8522,cust33044@gmail.com,Mas particular Account,4.5,97212,50,33044,ACTIVE
8523,cust33045@gmail.com,Payroll Account,4.0,138928,48,33045,ACTIVE
8524,cust33046@gmail.com,Saving Account,4.0,63784,51,33046,ACTIVE
8525,cust33052@gmail.com,Credit Card,4.5,107429,32,33052,ACTIVE
8526,cust33057@gmail.com,Guarantees,4.0,119316,50,33057,ACTIVE
8527,cust33058@gmail.com,Payroll,4.0,23951,34,33058,ACTIVE
8528,cust33059@gmail.com,Short-term deposits,4.0,149839,31,33059,ACTIVE
8529,cust33060@gmail.com,Saving Account,0.5,55377,29,33060,CHURN
8530,cust33062@gmail.com,Short-term deposits,5.0,27876,46,33062,ACTIVE
8531,cust33063@gmail.com,particular Account,4.0,44442,50,33063,ACTIVE
8532,cust33064@gmail.com,Pensions,4.5,143043,78,33064,ACTIVE
8533,cust33070@gmail.com,particular Account,4.0,26448,45,33070,ACTIVE
8534,cust33071@gmail.com,Payroll,4.0,57882,42,33071,ACTIVE
8535,cust33072@gmail.com,Payroll Account,2.5,30737,36,33072,ACTIVE
8536,cust33074@gmail.com,Taxes,3.5,114049,43,33074,ACTIVE
8537,cust33076@gmail.com,Mortgage,5.0,130191,44,33076,ACTIVE
8538,cust33078@gmail.com,particular Plus Account,2.0,110235,48,33078,ACTIVE
8539,cust33080@gmail.com,Derivada Account,4.5,16719,53,33080,ACTIVE
8540,cust33081@gmail.com,Medium-term deposits,5.0,71125,36,33081,ACTIVE
8541,cust33082@gmail.com,Medium-term deposits,4.0,41622,33,33082,ACTIVE
8542,cust33084@gmail.com,Mas particular Account,5.0,137499,33,33084,ACTIVE
8543,cust33087@gmail.com,Loans,4.5,109335,24,33087,ACTIVE
8544,cust33091@gmail.com,particular Account,5.0,25430,22,33091,ACTIVE
8545,cust33092@gmail.com,Payroll Account,0.5,61336,34,33092,CHURN
8546,cust33094@gmail.com,Mas particular Account,2.0,89522,39,33094,ACTIVE
8547,cust33095@gmail.com,Current Accounts,4.0,85013,32,33095,ACTIVE
8548,cust33099@gmail.com,particular Plus Account,3.5,59165,43,33099,ACTIVE
8549,cust33101@gmail.com,Payroll,4.0,108608,47,33101,ACTIVE
8550,cust33102@gmail.com,Pensions,3.5,76306,62,33102,ACTIVE
8551,cust33103@gmail.com,Taxes,1.0,80313,39,33103,CHURN
8552,cust33109@gmail.com,Funds,5.0,25844,42,33109,ACTIVE
8553,cust33110@gmail.com,Credit Card,4.0,140322,55,33110,ACTIVE
8554,cust33111@gmail.com,e-account,4.0,139842,49,33111,ACTIVE
8555,cust33112@gmail.com,Derivada Account,3.0,39977,25,33112,ACTIVE
8556,cust33113@gmail.com,Saving Account,4.0,143692,53,33113,ACTIVE
8557,cust33114@gmail.com,Medium-term deposits,3.5,40612,56,33114,ACTIVE
8558,cust33115@gmail.com,Direct Debit,3.0,144551,50,33115,ACTIVE
8559,cust33120@gmail.com,Derivada Account,4.0,113164,44,33120,ACTIVE
8560,cust33125@gmail.com,particular Account,3.5,12263,49,33125,ACTIVE
8561,cust33126@gmail.com,particular Plus Account,4.0,143385,58,33126,ACTIVE
8562,cust33127@gmail.com,Junior Account,3.5,46877,44,33127,ACTIVE
8563,cust33128@gmail.com,Junior Account,4.0,78417,18,33128,ACTIVE
8564,cust33133@gmail.com,Payroll Account,3.5,104739,31,33133,ACTIVE
8565,cust33137@gmail.com,Securities,3.0,84178,44,33137,ACTIVE
8566,cust33139@gmail.com,Medium-term deposits,3.5,124720,53,33139,ACTIVE
8567,cust33140@gmail.com,Derivada Account,3.5,72069,35,33140,ACTIVE
8568,cust33142@gmail.com,Loans,1.5,102383,34,33142,CHURN
8569,cust33144@gmail.com,Mortgage,4.5,147673,39,33144,ACTIVE
8570,cust33146@gmail.com,Payroll,4.5,121268,29,33146,ACTIVE
8571,cust33147@gmail.com,Funds,4.0,140186,19,33147,ACTIVE
8572,cust33151@gmail.com,Home Account,4.0,76591,49,33151,ACTIVE
8573,cust33152@gmail.com,Guarantees,4.0,96177,50,33152,ACTIVE
8574,cust33153@gmail.com,Pensions,4.0,41816,66,33153,ACTIVE
8575,cust33156@gmail.com,Taxes,3.5,105454,38,33156,ACTIVE
8576,cust33158@gmail.com,Mas particular Account,2.0,144316,51,33158,ACTIVE
8577,cust33159@gmail.com,Funds,4.0,133734,19,33159,ACTIVE
8578,cust33160@gmail.com,Derivada Account,3.5,10309,45,33160,ACTIVE
8579,cust33162@gmail.com,Junior Account,4.0,81921,54,33162,ACTIVE
8580,cust33163@gmail.com,Taxes,4.0,24191,51,33163,ACTIVE
8581,cust33164@gmail.com,Guarantees,3.5,24351,55,33164,ACTIVE
8582,cust33166@gmail.com,Payroll,5.0,93471,34,33166,ACTIVE
8583,cust33168@gmail.com,particular Account,4.0,32622,46,33168,ACTIVE
8584,cust33171@gmail.com,Saving Account,4.5,34502,38,33171,ACTIVE
8585,cust33172@gmail.com,Payroll Account,5.0,64611,37,33172,ACTIVE
